,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,Price category,has_basement,distance_to_city
21129,1121000357,20140827T000000,1090000,4,3,3410,6541,2,0,2,3,9,2680,730,2007,0,98126,47.5416,-122.38,2300,6345,High tier,1,6.499545074
21130,1042700290,20140804T000000,864327,5,3.25,3480,6507,2,0,0,3,9,3480,0,2014,0,98074,47.607,-122.053,3360,5398,High tier,0,31.3192026
21131,7308600010,20140616T000000,749995,4,3.25,3430,9870,2,0,0,3,9,3430,0,2014,0,98011,47.776,-122.173,3360,9724,High tier,0,20.48265747
21132,7708210050,20140610T000000,525000,5,2.75,2880,8364,2,0,0,3,9,2880,0,2006,0,98059,47.4893,-122.147,3010,8296,High tier,0,22.07035503
21133,5631500285,20141121T000000,659950,3,2.5,2990,9413,2,0,0,3,10,2990,0,2006,0,98028,47.7341,-122.234,1940,9600,High tier,0,13.38432156
21134,524059063,20140506T000000,1800000,5,5,4490,10279,2,0,0,3,10,3930,560,2013,0,98004,47.5974,-122.202,2490,10279,High tier,1,14.77099973
21135,7203160190,20141029T000000,950000,5,4,4100,8120,2,0,0,3,9,4100,0,2011,0,98053,47.6917,-122.02,4100,7625,High tier,0,35.31666964
21136,1692900095,20140618T000000,1400000,4,2.75,3870,10046,2,0,0,3,11,3870,0,2005,0,98033,47.6651,-122.191,3560,10046,High tier,0,16.29888156
21137,3438500346,20140702T000000,265050,2,1.5,800,2119,2,0,0,3,7,800,0,2008,0,98106,47.554,-122.362,1020,4800,Middle tier,0,4.533434892
21138,9268850290,20150306T000000,450000,3,2.25,1620,1057,3,0,0,3,8,1540,80,2009,0,98027,47.5396,-122.026,1390,942,Middle tier,1,34.57675713
21139,2419700080,20150505T000000,915000,4,2.5,2910,4356,3,0,0,3,8,2910,0,2010,0,98034,47.6705,-122.146,2840,4181,High tier,0,21.27702416
21140,1235700052,20140630T000000,963000,4,3.25,3530,8589,2,0,0,3,10,3530,0,2007,0,98033,47.6975,-122.195,2470,9019,High tier,0,16.36475111
21141,4233800020,20141008T000000,270000,4,2.5,2701,5821,2,0,0,3,7,2701,0,2013,0,98092,47.2873,-122.177,2566,5843,Middle tier,0,25.98510606
21142,3278612570,20140724T000000,294000,2,2.5,1380,889,2,0,0,3,7,1140,240,2012,0,98126,47.5441,-122.369,1580,1397,Middle tier,1,5.495678155
21143,6638900461,20140605T000000,700000,3,2.5,2050,4185,2,0,0,3,9,2050,0,2011,0,98117,47.6922,-122.371,1150,5000,High tier,0,6.321291314
21144,4233600190,20150316T000000,1070000,3,4,3370,8252,2,0,0,3,10,3370,0,2014,0,98075,47.5965,-122.013,3710,8252,High tier,0,35.77593251
21145,7987400285,20150429T000000,494900,3,2.5,2040,2500,2,0,0,3,7,1470,570,2008,0,98126,47.573,-122.372,1410,2500,Middle tier,1,4.714650387
21146,9532000500,20140801T000000,415000,3,2.5,1610,3600,2,0,0,3,8,1610,0,2010,0,98072,47.771,-122.169,2210,3600,Middle tier,0,20.7359018
21147,8564860280,20140502T000000,459990,3,2.5,2680,5539,2,0,0,3,8,2680,0,2013,0,98045,47.4761,-121.734,2990,6037,Middle tier,0,67.25852843
21148,8691440440,20141003T000000,882990,4,3.5,3560,6562,2,0,0,3,10,3560,0,2014,0,98075,47.5929,-121.974,3710,6562,High tier,0,40.11645506
21149,1099950050,20141229T000000,620000,4,3.5,3880,8244,2,0,0,3,10,3060,820,2007,0,98019,47.7426,-121.976,3180,10947,High tier,1,40.63933841
21150,3304040130,20150212T000000,375900,3,2,1824,7120,1,0,0,3,9,1824,0,2010,0,98001,47.3457,-122.27,2409,6264,Middle tier,0,17.3000919
21151,8562790480,20141006T000000,654000,3,2.5,2220,2873,2,0,0,3,10,2010,210,2012,0,98027,47.5311,-122.074,2290,3213,High tier,1,29.36300381
21152,4457300005,20150325T000000,1840000,4,3.25,4140,11007,2,0,0,3,10,4140,0,2013,0,98040,47.5707,-122.217,2150,9663,High tier,0,13.29443339
21153,8856003839,20141210T000000,215000,3,2.5,1322,6006,2,0,0,3,7,1322,0,2009,0,98001,47.2706,-122.254,1440,6796,Middle tier,0,22.09555032
21154,1972200728,20141124T000000,630500,3,2.5,1909,1300,3,0,0,3,8,1766,143,2006,0,98103,47.6538,-122.352,1780,1248,High tier,1,3.217225946
21155,8691420050,20141107T000000,855000,4,3.5,3460,7702,2,0,0,3,10,3460,0,2010,0,98075,47.5942,-121.977,3380,7464,High tier,0,39.78104342
21156,6601200020,20150127T000000,235245,4,2.5,1954,5075,2,0,0,3,8,1954,0,2007,0,98001,47.2606,-122.253,1934,5000,Middle tier,0,22.68378935
21157,200480020,20140710T000000,770000,5,2.5,3000,7912,1,0,0,3,9,1610,1390,2007,0,98033,47.6765,-122.175,2700,7205,High tier,1,18.17945184
21158,7203170190,20140619T000000,734990,4,2.5,2650,6884,2,0,0,3,8,2650,0,2012,0,98053,47.6901,-122.015,2520,5866,High tier,0,35.85493011
21159,3885802134,20150109T000000,880000,4,2.5,2580,3436,2,0,0,3,8,2580,0,2013,0,98033,47.6853,-122.21,1780,5772,High tier,0,14.55470308
21160,9578060420,20150114T000000,525000,4,3,2650,4924,2,0,0,3,8,2650,0,2011,0,98028,47.7734,-122.238,2380,4733,High tier,0,14.46042612
21161,3630200080,20140807T000000,775000,4,3.5,3390,3960,2,0,0,3,10,3390,0,2008,0,98027,47.5406,-121.995,2990,3400,High tier,0,37.99389257
21162,3876900089,20150430T000000,687015,3,1.75,1470,873,3,0,0,3,10,1470,0,2009,0,98119,47.6256,-122.362,1410,967,High tier,0,3.170410949
21163,3630130130,20141112T000000,663000,3,2.5,1910,5125,2,0,0,3,9,1910,0,2006,0,98029,47.5481,-121.995,1910,3215,High tier,0,37.94809926
21164,3326059253,20150330T000000,815000,4,2.5,3030,7187,2,0,0,3,9,3030,0,2005,0,98033,47.6934,-122.166,3030,7187,High tier,0,19.38762905
21165,2224069109,20150427T000000,1050000,4,3.25,2930,25020,2,0,0,3,9,2930,0,2013,0,98029,47.5514,-122.023,2400,32374,High tier,0,34.8307211
21166,3862700020,20150423T000000,433190,3,2.5,1650,2787,2,0,0,3,8,1650,0,2014,0,98065,47.5336,-121.838,1760,2787,Middle tier,0,55.41196166
21167,3629980080,20141210T000000,725000,4,2.5,2870,5118,2,0,0,3,9,2870,0,2006,0,98029,47.5544,-121.99,2940,4800,High tier,0,38.46745541
21168,7299600950,20150408T000000,279950,3,2.5,1608,4800,2,0,0,3,8,1608,0,2013,0,98092,47.2585,-122.201,2009,4800,Middle tier,0,25.64290942
21169,5528600005,20150327T000000,272167,2,2.5,1620,3795,2,0,0,3,7,1620,0,2014,0,98027,47.5321,-122.034,1620,6000,Middle tier,0,33.75226382
21170,3052700419,20140616T000000,468500,3,2.5,1350,1186,2,0,0,3,8,1120,230,2007,0,98117,47.6786,-122.375,1500,1605,Middle tier,1,6.044957841
21171,9542840630,20140602T000000,298000,3,2.5,1950,3600,2,0,0,3,7,1950,0,2010,0,98038,47.3658,-122.021,1870,4184,Middle tier,0,37.76742348
21172,7896300592,20150114T000000,303500,6,4.5,3390,7200,2,0,0,3,8,2440,950,2007,0,98118,47.5205,-122.288,2040,7214,Middle tier,1,7.452248215
21173,9268850480,20150410T000000,308000,3,1.75,1300,1237,2,0,0,3,7,1060,240,2008,0,98027,47.539,-122.026,1350,942,Middle tier,1,34.58109075
21174,3629700020,20150415T000000,646800,3,3,2230,1407,2.5,0,0,3,8,1850,380,2014,0,98027,47.5446,-122.017,2230,1407,High tier,1,35.53651375
21175,8648900010,20150102T000000,530200,4,2.5,1880,3853,2,0,0,3,8,1880,0,2010,0,98027,47.5636,-122.094,1890,3078,High tier,0,26.90363337
21176,5422950170,20141112T000000,405000,5,2.5,3370,5092,2,0,0,3,7,3370,0,2006,0,98038,47.3594,-122.036,2910,5092,Middle tier,0,36.38731255
21177,2768200213,20140724T000000,529000,2,2.5,1320,1395,2,0,0,3,8,990,330,2014,0,98107,47.6689,-122.362,1550,1519,High tier,1,4.616558416
21178,642150080,20140908T000000,675900,3,2.5,2920,9096,2,0,0,3,9,2920,0,2013,0,98059,47.4855,-122.149,2930,7995,High tier,0,21.93546727
21179,2770601912,20150402T000000,570000,3,3.25,1550,1280,2,0,0,3,9,1220,330,2013,0,98199,47.6493,-122.384,1550,1579,High tier,1,5.952764116
21180,3304040020,20141226T000000,375500,4,2.5,2301,6452,2,0,0,3,9,2301,0,2010,0,98001,47.346,-122.269,2650,6054,Middle tier,0,17.33022876
21181,3629960170,20141021T000000,445000,3,3.25,1710,1960,2,0,0,3,8,1360,350,2004,0,98029,47.5479,-122.003,1420,955,Middle tier,1,37.06409055
21182,1238900130,20150105T000000,1100000,4,3.75,2890,4164,2,0,0,3,9,2240,650,2013,0,98033,47.676,-122.197,2354,3207,High tier,1,15.79233752
21183,6056100114,20140825T000000,477000,3,2.5,2100,5060,2,0,0,3,7,2100,0,2006,0,98108,47.563,-122.298,1520,2468,Middle tier,0,4.958777333
21184,4140940130,20141121T000000,450000,3,2.75,2240,3360,2,0,0,3,8,2100,140,2014,0,98178,47.4999,-122.232,1790,5873,Middle tier,1,13.17006565
21185,6824100007,20150326T000000,427005,3,3,1460,1200,3,0,0,3,8,1460,0,2006,0,98117,47.7,-122.367,1460,1245,Middle tier,0,6.425386679
21186,1959700225,20150224T000000,720000,3,1.75,1370,1990,3,0,0,3,9,1370,0,2014,0,98102,47.6434,-122.324,1730,1990,High tier,0,2.286379749
21187,518500460,20141008T000000,2230000,3,3.5,3760,5634,2,1,4,3,11,2830,930,2014,0,98056,47.5285,-122.205,3560,5762,High tier,1,15.21689864
21188,923059252,20140527T000000,450800,4,3.25,2510,5311,2,0,0,3,9,2510,0,2009,0,98056,47.5028,-122.17,1590,9583,Middle tier,0,19.39232549
21189,3052700213,20140829T000000,461100,2,2.25,1210,1267,2,0,0,3,8,1120,90,2010,0,98117,47.6783,-122.376,1360,1349,Middle tier,1,6.116182348
21190,2428100080,20141001T000000,1060000,4,3,2990,6695,2,0,0,3,10,2990,0,2014,0,98075,47.5817,-122.047,2760,6600,High tier,0,32.03119303
21191,9276202130,20150408T000000,590000,3,2.5,1710,2875,2,0,0,3,8,1710,0,2006,0,98116,47.5787,-122.392,1640,5750,High tier,0,6.651812121
21192,3845100670,20140716T000000,478830,4,2.5,3274,4950,2,0,0,3,9,3274,0,2014,0,98092,47.2603,-122.195,2578,4200,Middle tier,0,25.94818002
21193,4319200675,20140709T000000,760000,4,2.25,3300,8365,3,0,0,3,9,3300,0,2014,0,98126,47.5363,-122.377,1290,8369,High tier,0,6.455721698
21194,323059327,20140703T000000,1030000,4,3.5,4370,10860,2,0,0,3,11,4370,0,2008,0,98059,47.5066,-122.148,3560,8070,High tier,0,21.65106252
21195,3448720020,20140613T000000,385000,4,2.5,2050,5276,2,0,0,3,7,2050,0,2006,0,98059,47.491,-122.15,2480,5447,Middle tier,0,21.72221652
21196,7234600832,20140516T000000,500000,2,2.5,1310,1500,2,0,0,3,8,1160,150,2006,0,98122,47.6112,-122.309,1320,1581,High tier,1,2.852899797
21197,4045500950,20150415T000000,425000,3,1.5,1680,8000,1.5,0,0,3,7,1680,0,2012,0,98014,47.6923,-121.869,1990,26336,Middle tier,0,52.00341716
21198,7234600098,20140905T000000,552100,3,3,1330,1379,2,0,0,4,8,1120,210,2005,0,98122,47.6126,-122.313,1810,1770,High tier,1,2.411018477
21199,666000143,20141229T000000,785000,3,3,1950,1983,3,0,0,3,9,1610,340,2009,0,98004,47.6078,-122.202,2040,2131,High tier,1,14.75134681
21200,3343903611,20150323T000000,615000,5,3.25,3090,7069,2,0,0,3,9,3090,0,2012,0,98056,47.5114,-122.196,2480,8000,High tier,0,16.50208974
21201,1760650950,20150423T000000,309000,3,2.5,1950,3825,2,0,0,3,7,1950,0,2013,0,98042,47.3588,-122.082,1950,3825,Middle tier,0,31.80909498
21202,5100403818,20150220T000000,369500,3,2,1108,1128,3,0,0,3,7,1108,0,2009,0,98115,47.6961,-122.318,1285,1253,Middle tier,0,5.415394315
21203,2325400170,20150211T000000,391000,4,2.25,2190,3850,2,0,0,3,7,2190,0,2006,0,98059,47.4861,-122.161,2190,3980,Middle tier,0,20.67232492
21204,5700000446,20141029T000000,465000,3,1.75,1590,1322,2,0,0,3,8,1060,530,2014,0,98144,47.5753,-122.294,1530,5400,Middle tier,1,4.981639433
21205,9492500010,20140606T000000,879950,4,2.75,3010,7215,2,0,0,3,9,3010,0,2014,0,98033,47.6952,-122.178,3010,7215,High tier,0,18.1296428
21206,2461900446,20141023T000000,372000,3,2,1330,1042,2,0,0,3,8,1060,270,2014,0,98136,47.5522,-122.382,1440,2428,Middle tier,1,6.305597903
21207,8669160170,20140522T000000,259000,3,2.5,1550,3569,2,0,0,3,7,1550,0,2011,0,98002,47.3528,-122.211,2095,3402,Middle tier,0,20.57136934
21208,3644100101,20140707T000000,374000,2,1.5,1260,1575,2,0,0,3,7,1260,0,2001,0,98144,47.5914,-122.295,1220,1740,Middle tier,0,4.553380214
21209,7852090680,20150305T000000,561000,4,2.5,2550,5395,2,0,0,3,8,2550,0,2001,0,98065,47.5355,-121.874,2850,6109,High tier,0,51.41386765
21210,5693501028,20150403T000000,610000,3,2.5,1300,1331,3,0,0,3,8,1300,0,2007,0,98103,47.6607,-122.352,1450,5270,High tier,0,3.554279979
21211,3629700080,20150108T000000,635000,3,3,2230,1407,2.5,0,0,3,8,1850,380,2014,0,98027,47.5446,-122.017,2290,1407,High tier,1,35.53651375
21212,3278600680,20140627T000000,235000,1,1.5,1170,1456,2,0,0,3,8,1070,100,2007,0,98126,47.5493,-122.372,1360,1730,Middle tier,1,5.523864109
21213,2738640470,20140716T000000,623300,4,3.5,4170,4524,2,0,0,3,9,3500,670,2007,0,98072,47.7726,-122.162,3510,5001,High tier,1,21.47225043
21214,7853320950,20141023T000000,412500,3,2,1680,5246,1,0,0,3,7,1680,0,2007,0,98065,47.5206,-121.868,2430,6883,Middle tier,0,52.16086714
21215,5635100050,20141121T000000,380000,4,3.25,2864,8035,3,0,0,3,8,2864,0,2014,0,98030,47.3746,-122.189,2419,8984,Middle tier,0,21.40989294
21216,3629990280,20140623T000000,497000,3,2.25,1630,3817,2,0,0,3,7,1630,0,2005,0,98029,47.5485,-121.999,1630,3348,Middle tier,0,37.50315257
21217,6306800020,20141111T000000,452000,4,2.5,2716,7850,2,0,0,3,9,2716,0,2014,0,98030,47.352,-122.197,2580,14448,Middle tier,0,21.67436886
21218,7697000170,20141025T000000,312000,3,2.5,1750,4076,2,0,0,3,7,1750,0,2013,0,98038,47.3597,-122.045,1810,4090,Middle tier,0,35.46966843
21219,5057100080,20140919T000000,469950,5,3,3223,6371,2,0,0,3,9,3223,0,2014,0,98042,47.3588,-122.163,1979,19030,Middle tier,0,24.23574169
21220,5276200020,20140805T000000,775000,5,2.5,2600,4284,2,0,0,3,9,2600,0,2014,0,98136,47.5409,-122.39,1620,5000,High tier,0,7.419035171
21221,5727500006,20150427T000000,679990,4,2.75,3320,8653,2,0,0,3,8,3320,0,2014,0,98133,47.7521,-122.334,2140,8727,High tier,0,8.420878049
21222,9268850130,20140627T000000,288790,4,2,1350,942,3,0,0,3,7,1350,0,2008,0,98027,47.5401,-122.026,1390,942,Middle tier,0,34.57317326
21223,9293000170,20150408T000000,800000,5,2.5,3410,4726,2,0,0,3,9,3410,0,2007,0,98006,47.5459,-122.184,2810,5129,High tier,0,17.18532269
21224,7299601870,20150427T000000,299000,3,2.5,1572,4000,2,0,0,3,8,1572,0,2013,0,98092,47.2615,-122.198,1608,5175,Middle tier,0,25.69315337
21225,1760650500,20150129T000000,332000,4,2.5,2300,4482,2,0,0,3,7,2300,0,2013,0,98042,47.3599,-122.082,2300,3825,Middle tier,0,31.77857213
21226,7174800094,20150420T000000,525000,1,1.5,1030,5923,1,0,0,3,8,1030,0,1940,0,98105,47.6653,-122.305,2650,5000,High tier,0,4.634710141
21227,6909200007,20140903T000000,620000,3,1.75,1458,858,2,0,0,3,8,950,508,2014,0,98144,47.592,-122.293,1458,3000,High tier,1,4.760679673
21228,7853321150,20141103T000000,452000,4,2.5,2190,6896,2,0,0,3,7,2190,0,2007,0,98065,47.5191,-121.869,2190,5900,Middle tier,0,52.05938168
21229,1105000402,20141028T000000,630000,4,3,3640,5096,2,0,0,3,8,2740,900,2010,0,98118,47.5428,-122.27,1910,9189,High tier,1,8.238622187
21230,1442870420,20140724T000000,485000,4,2.75,2790,7803,2,0,0,3,8,2790,0,2013,0,98045,47.4823,-121.772,2620,6178,Middle tier,0,63.0201048
21231,3682000050,20141013T000000,349950,4,2.5,2632,4117,2,0,0,3,8,2632,0,2013,0,98001,47.3428,-122.278,2040,5195,Middle tier,0,17.11148167
21232,1442880080,20140701T000000,499990,4,2.75,2910,6334,2,0,0,3,8,2910,0,2013,0,98045,47.4826,-121.771,2790,6352,Middle tier,0,63.12836499
21233,7169500020,20141205T000000,510000,2,2.25,1470,1101,2,0,0,3,8,1340,130,2005,0,98115,47.6768,-122.301,1470,1582,High tier,1,5.434212626
21234,2911700010,20150303T000000,1080000,3,2.5,2240,21477,2,0,2,3,8,2240,0,1995,0,98006,47.5745,-122.18,2930,21569,High tier,0,17.32907349
21235,9578060470,20140508T000000,494000,3,2.5,2310,4729,2,0,0,3,8,2310,0,2011,0,98028,47.7734,-122.237,2440,4711,Middle tier,0,14.54317098
21236,1776460190,20140626T000000,429900,3,2.5,2370,5353,2,0,0,3,8,2370,0,2009,0,98019,47.7333,-121.975,2130,6850,Middle tier,0,40.64645913
21237,3449500050,20141015T000000,505000,4,2.75,2980,9825,1,0,0,3,8,1910,1070,2007,0,98056,47.5073,-122.172,2580,12231,High tier,1,19.09524312
21238,2309710130,20140715T000000,272000,4,2,1870,6551,1,0,3,3,7,1870,0,2009,0,98022,47.1934,-121.977,2280,5331,Middle tier,0,46.80742231
21239,1972201511,20150210T000000,671500,3,2.5,1770,1714,3,0,0,3,8,1770,0,2012,0,98103,47.6532,-122.348,1720,3360,High tier,0,2.940979706
21240,7852120050,20150311T000000,729950,4,3.5,3510,10010,2,0,0,3,10,3510,0,2001,0,98065,47.5412,-121.876,4200,9935,High tier,0,51.1642508
21241,3814900660,20140721T000000,471835,4,2.5,3281,5354,2,0,0,3,9,3281,0,2014,0,98092,47.3273,-122.163,2598,4815,Middle tier,0,25.43012202
21242,8141310080,20141103T000000,249950,3,2,1670,4438,1,0,0,3,7,1670,0,2014,0,98022,47.1948,-121.974,1670,4558,Middle tier,0,47.04726126
21243,7207900050,20140808T000000,424950,5,3.5,2760,3846,2.5,0,0,3,8,2760,0,2013,0,98056,47.5047,-122.17,2760,4587,Middle tier,0,19.35545796
21244,2424059163,20140709T000000,1240000,5,3.5,5430,10327,2,0,2,3,10,4010,1420,2007,0,98006,47.5476,-122.116,4340,10324,High tier,1,24.5977609
21245,2140950130,20140911T000000,440000,4,2.5,2990,7928,2,0,0,3,9,2990,0,2011,0,98010,47.3139,-122.024,2810,7401,Middle tier,0,38.75258521
21246,1776230190,20150408T000000,495000,4,3.5,3170,3858,2,0,0,3,8,2530,640,2008,0,98059,47.5049,-122.155,2640,3844,Middle tier,1,20.93622557
21247,3524039224,20140513T000000,870000,4,2.5,3520,6773,2.5,0,0,3,9,2650,870,2006,0,98136,47.5317,-122.391,2930,6458,High tier,1,7.826956688
21248,5694500840,20141125T000000,559000,2,3,1650,960,3,0,0,3,8,1350,300,2015,0,98103,47.6611,-122.346,1650,3000,High tier,1,3.262749104
21249,4014400381,20140507T000000,495000,4,2.75,2656,21195,2,0,0,3,9,2656,0,2014,0,98001,47.3162,-122.272,1860,16510,Middle tier,0,18.82554084
21250,2838000130,20150213T000000,722000,3,2.5,2230,4850,2,0,0,3,8,2230,0,2014,0,98133,47.7295,-122.334,2230,4513,High tier,0,7.076835648
21251,8562770430,20140702T000000,567500,3,2.5,2280,2502,2,0,0,3,8,1880,400,2006,0,98027,47.5364,-122.073,2280,2812,High tier,1,29.4242403
21252,1402970020,20141217T000000,440000,4,2.5,2798,5085,2,0,0,3,9,2798,0,2011,0,98092,47.3308,-122.187,2502,5707,Middle tier,0,23.34921207
21253,3943600020,20140829T000000,400000,4,2.5,2398,5988,2,0,0,3,8,2398,0,2008,0,98055,47.452,-122.204,2370,5988,Middle tier,0,17.30962487
21254,1438000430,20141006T000000,459995,4,2.5,2350,3760,2,0,0,3,8,2350,0,2014,0,98059,47.4786,-122.123,2590,4136,Middle tier,0,24.80086063
21255,1601600167,20140507T000000,365000,5,2.75,2410,5003,1,0,0,3,7,1410,1000,2008,0,98118,47.5298,-122.274,1590,5003,Middle tier,1,8.276058975
21256,1773100541,20150417T000000,389950,3,2.25,1580,920,3,0,0,3,8,1580,0,2015,0,98106,47.5578,-122.363,1250,1150,Middle tier,0,4.446526643
21257,1773100924,20140708T000000,320000,3,3.25,1450,1387,2,0,0,3,8,1180,270,2013,0,98106,47.5556,-122.362,1450,1198,Middle tier,1,4.463285977
21258,982850080,20140613T000000,415500,4,2.5,1750,4779,2,0,0,3,7,1750,0,2009,0,98028,47.7608,-122.232,1580,4687,Middle tier,0,14.48986923
21259,7628700050,20150309T000000,775000,3,2.5,3020,4120,2,0,0,3,9,2360,660,2008,0,98126,47.5714,-122.373,2280,4120,High tier,1,4.857786064
21260,8673400020,20150311T000000,590000,3,3,1740,1100,3,0,0,3,8,1740,0,2007,0,98107,47.67,-122.391,1370,1180,High tier,0,7.196562555
21261,8725950170,20150123T000000,950000,2,2.25,2200,2043,2,0,0,3,9,1760,440,2007,0,98004,47.6213,-122.2,2020,1957,High tier,1,14.98653802
21262,6306800080,20140806T000000,378950,4,2.5,1867,15314,2,0,0,3,9,1867,0,2013,0,98030,47.3524,-122.198,2616,8048,Middle tier,0,21.57927133
21263,3362401763,20140508T000000,441750,2,1.5,1020,1060,3,0,0,3,8,1020,0,2008,0,98103,47.6801,-122.348,1340,1415,Middle tier,0,4.397245184
21264,301401630,20141031T000000,335900,4,2.75,2475,4000,2,0,0,3,7,2475,0,2014,0,98002,47.345,-122.209,2475,4000,Middle tier,0,21.06464153
21265,6056110780,20140627T000000,229800,2,1.75,1110,1773,2,0,0,3,8,1110,0,2014,0,98108,47.5647,-122.293,1420,2855,Middle tier,0,5.37298278
21266,6819100352,20150310T000000,645000,3,2.5,1900,1258,2.5,0,0,3,7,1700,200,2007,0,98119,47.6465,-122.358,1780,1877,High tier,1,3.364850143
21267,9297302031,20150423T000000,448000,3,3.25,1560,1345,2,0,0,3,8,1260,300,2009,0,98126,47.5637,-122.375,1560,4800,Middle tier,1,5.280845775
21268,7203150080,20141216T000000,706000,4,2.5,2510,5436,2,0,0,3,8,2510,0,2011,0,98053,47.6894,-122.016,2520,5436,High tier,0,35.73927066
21269,2937300050,20150227T000000,988990,4,4.75,4150,6303,3,0,0,3,9,4150,0,2014,0,98052,47.7047,-122.123,3570,6285,High tier,0,24.188514
21270,9521100029,20140716T000000,716000,3,3,1660,1849,3,0,0,3,9,1660,0,2013,0,98103,47.6649,-122.353,1660,3300,High tier,0,3.824754201
21271,832700170,20150421T000000,319000,2,1.5,1090,847,3,0,0,3,8,1090,0,2009,0,98133,47.7235,-122.352,1090,1118,Middle tier,0,6.992558379
21272,6817750440,20141014T000000,300000,4,2.5,1914,3272,2,0,0,3,8,1914,0,2009,0,98055,47.4297,-122.189,1714,3250,Middle tier,0,19.42910534
21273,123059127,20140502T000000,625000,4,3.25,2730,54014,1,0,0,3,9,1560,1170,2007,0,98059,47.5133,-122.11,2730,111274,High tier,1,25.63673239
21274,3630200430,20140514T000000,773000,3,2.75,2470,3600,2,0,0,3,9,2470,0,2007,0,98029,47.5406,-121.994,2570,3600,High tier,0,38.1044215
21275,3448740430,20140925T000000,392000,5,2.5,2340,5670,2,0,0,3,7,2340,0,2009,0,98059,47.4913,-122.152,2190,4869,Middle tier,0,21.50633397
21276,1438000190,20140911T000000,549995,4,3.5,2660,5690,2,0,0,3,8,1920,740,2014,0,98059,47.4775,-122.122,2970,5690,High tier,1,24.92693385
21277,7853320250,20140920T000000,480000,3,2.5,2410,4656,2,0,0,3,7,2410,0,2009,0,98065,47.5203,-121.874,2410,4840,Middle tier,0,51.49909077
21278,100300280,20141020T000000,355000,3,2.25,1430,4777,2,0,0,3,7,1430,0,2010,0,98059,47.4867,-122.152,1639,3854,Middle tier,0,21.59761115
21279,8862500280,20141230T000000,208400,2,2.5,1570,1268,3,0,0,3,7,1570,0,2007,0,98106,47.534,-122.365,1570,1300,Middle tier,0,5.666726259
21280,1042700080,20140822T000000,831548,5,2.75,3010,4919,2,0,0,3,9,3010,0,2014,0,98074,47.6067,-122.052,3230,5415,High tier,0,31.43051783
21281,4051150080,20141117T000000,279500,4,2.5,1613,4338,2,0,0,3,7,1613,0,2009,0,98042,47.3859,-122.162,1427,4341,Middle tier,0,23.37049437
21282,5592200010,20150227T000000,445000,3,2.5,2380,5269,2,0,0,3,8,2380,0,2008,0,98056,47.5066,-122.192,2150,7600,Middle tier,0,17.01944247
21283,7787920080,20140616T000000,492500,5,2.5,2570,9962,2,0,0,3,8,2570,0,2006,0,98019,47.7275,-121.957,2890,9075,Middle tier,0,42.55976903
21284,3448740190,20140709T000000,435000,4,2.5,2550,5200,2,0,0,3,7,2550,0,2009,0,98059,47.4919,-122.153,2550,4660,Middle tier,0,21.38965056
21285,8822900122,20150512T000000,325000,3,2.25,1330,969,3,0,0,3,7,1330,0,2007,0,98125,47.7177,-122.292,1310,1941,Middle tier,0,7.942588994
21286,4083300098,20141117T000000,453000,2,1.5,1160,1269,2,0,0,3,7,970,190,2005,0,98103,47.6608,-122.335,1700,3150,Middle tier,1,2.990916914
21287,1438000170,20140822T000000,612995,5,3.5,3240,6919,2,0,0,3,8,2760,480,2014,0,98059,47.4779,-122.122,2970,5690,High tier,1,24.9194383
21288,7853360480,20140904T000000,540000,4,2.5,2710,9248,2,0,0,3,7,2710,0,2011,0,98065,47.5164,-121.875,2710,5000,High tier,0,51.41292359
21289,522059130,20150429T000000,465000,3,1,1150,18200,1,0,0,5,7,1150,0,1959,0,98058,47.4262,-122.187,1714,18200,Middle tier,0,19.72913544
21290,4385700185,20140812T000000,799950,3,2.25,1860,1386,3,0,0,3,9,1860,0,2014,0,98112,47.6368,-122.279,1680,3080,High tier,0,6.382560826
21291,2768301476,20141124T000000,495000,3,2.25,1280,1517,2,0,0,3,8,1080,200,2008,0,98107,47.6651,-122.368,1280,1681,Middle tier,1,4.929221275
21292,1862400541,20150228T000000,579950,3,2.5,1810,1585,3,0,0,3,7,1810,0,2014,0,98117,47.6957,-122.376,1560,1586,High tier,0,6.8434802
21293,8562780280,20150220T000000,331000,2,2.25,1240,720,2,0,0,3,7,1150,90,2008,0,98027,47.5322,-122.072,1260,810,Middle tier,1,29.57221995
21294,9528101061,20140825T000000,580000,4,3.5,1460,951,3,0,0,3,8,1460,0,2008,0,98115,47.6821,-122.326,1430,1282,High tier,0,4.364355556
21295,6056110460,20150414T000000,669000,2,2.5,1640,1953,2,0,0,3,10,1640,0,2014,0,98118,47.5639,-122.292,1820,2653,High tier,0,5.492940704
21296,2154970020,20140703T000000,2350000,4,4.25,5010,19412,2,0,1,3,11,4000,1010,2014,0,98040,47.5455,-122.211,3820,17064,High tier,1,14.28128208
21297,5694500497,20150116T000000,539900,3,3.25,1300,1325,2,0,0,3,8,1080,220,2005,0,98103,47.6584,-122.346,1290,1323,High tier,1,3.115255037
21298,7708200670,20140723T000000,490000,4,2.5,2510,4349,2,0,0,3,8,2510,0,2010,0,98059,47.4927,-122.147,2510,4314,Middle tier,0,22.00547186
