,price,bedrooms,bathrooms,sqft_living,sqft_lot,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,distance_to_city,price_per_sqft,clusters,cluster
16474,249500,3,1.0,1180,7200,0,0,4,7,1180,0,1968,0,98058,47.4249,-122.178,1180,20.60984465,211.4406779661017,0,pink
16475,485000,3,1.0,1260,3230,0,0,3,7,1260,0,1907,0,98119,47.644,-122.369,1700,4.307576006,384.92063492063494,0,pink
16476,1130000,5,3.0,3690,10260,0,4,4,9,2070,1620,1967,0,98005,47.5919,-122.176,3160,17.67608732,306.2330623306233,1,purple
16477,314500,3,1.75,1700,17355,0,0,3,7,1200,500,1978,0,98038,47.3637,-122.057,1900,34.16155447,185.0,0,pink
16478,220000,2,1.0,770,8149,0,0,3,6,770,0,1948,0,98155,47.7467,-122.3,880,8.965896248,285.7142857142857,0,pink
16479,444950,3,2.5,2020,7800,0,0,4,7,1330,690,1958,0,98133,47.7368,-122.337,1870,7.515457523,220.27227722772278,0,pink
16480,598000,4,2.5,2030,9825,0,0,3,8,1330,700,1985,0,98115,47.6892,-122.3,2180,6.060301991,294.58128078817737,3,dark purple
16481,699850,4,3.5,2690,6164,0,0,3,9,2690,0,2002,0,98075,47.599,-121.973,2910,40.21987725,260.1672862453532,3,dark purple
16482,595000,3,2.5,1750,3354,0,0,4,7,1750,0,1991,0,98033,47.6953,-122.199,1750,15.90158395,340.0,3,dark purple
16483,735000,4,2.5,3270,45537,0,0,3,9,3270,0,1993,0,98053,47.6303,-121.984,2670,39.00853996,224.77064220183487,3,dark purple
16484,542500,4,2.5,2330,14289,0,0,4,8,2330,0,1978,0,98007,47.5916,-122.148,2210,20.78530025,232.83261802575106,3,dark purple
16485,450000,3,1.75,1720,6960,0,0,3,7,1140,580,1978,0,98052,47.6972,-122.129,1720,23.43843002,261.6279069767442,0,pink
16486,298500,3,2.0,2420,8800,0,0,4,7,1420,1000,1959,0,98188,47.4322,-122.291,1546,11.65743058,123.34710743801652,0,pink
16487,403950,2,1.0,710,1136,0,0,4,7,710,0,1943,0,98102,47.6414,-122.329,1370,1.941339082,568.943661971831,0,pink
16488,271000,2,1.0,710,4240,0,0,4,6,710,0,1942,0,98106,47.5226,-122.351,850,5.536682635,381.6901408450704,0,pink
16489,335000,2,1.0,1510,3844,0,0,4,7,1510,0,1923,1970,98133,47.7038,-122.348,1170,5.744068813,221.8543046357616,0,pink
16490,305000,2,2.25,1610,1968,0,0,5,7,1610,0,1979,0,98056,47.5184,-122.196,1950,16.35855089,189.44099378881987,0,pink
16491,630000,3,3.0,1880,2200,0,0,3,8,1520,360,2007,0,98107,47.6666,-122.367,1500,4.90636424,335.1063829787234,3,dark purple
16492,253000,2,1.75,1220,5000,0,0,5,7,860,360,1921,0,98055,47.4906,-122.204,1120,16.17852846,207.37704918032787,0,pink
16493,395000,4,1.75,2060,7900,0,0,4,7,1070,990,1957,0,98008,47.6028,-122.12,1830,23.87283407,191.74757281553397,0,pink
16494,265000,3,2.5,1340,10290,0,0,4,7,1140,200,1981,0,98042,47.3553,-122.149,1760,25.60035979,197.76119402985074,0,pink
16495,225000,2,1.0,1030,9192,0,0,4,6,1030,0,1959,0,98058,47.4565,-122.181,1030,19.37690658,218.44660194174756,0,pink
16496,338500,4,2.5,2717,4513,0,0,3,8,2717,0,2005,0,98001,47.3373,-122.266,2550,17.93919248,124.58594037541405,0,pink
16497,300000,2,1.75,1360,8100,0,0,3,7,860,500,1975,0,98177,47.7295,-122.359,1830,7.578879783,220.58823529411765,0,pink
16498,255000,2,1.0,1260,7810,0,0,3,6,1260,0,1945,0,98178,47.5003,-122.248,1260,11.64935085,202.38095238095238,0,pink
16499,337000,4,3.0,2240,8504,0,0,3,7,2240,0,1992,0,98155,47.7348,-122.295,1570,8.603505794,150.44642857142858,0,pink
16500,324900,3,2.25,2080,9740,0,0,3,8,2080,0,1988,0,98092,47.261,-122.219,2080,24.41530912,156.20192307692307,0,pink
16501,821000,3,2.75,2760,8476,0,0,4,8,1690,1070,1967,0,98040,47.5402,-122.215,2610,13.94460358,297.463768115942,3,dark purple
16502,500000,4,2.75,3000,213008,0,0,4,8,3000,0,1975,0,98038,47.4032,-121.982,2300,41.08810555,166.66666666666666,0,pink
16503,885000,4,3.5,3310,6000,0,2,3,8,2200,1110,2010,0,98136,47.5511,-122.391,1420,7.194513676,267.3716012084592,3,dark purple
16504,360000,4,2.0,1630,10375,0,0,5,7,1630,0,1968,0,98077,47.7566,-122.073,1360,30.35518787,220.85889570552146,0,pink
16505,304000,3,1.0,900,7500,0,0,4,7,900,0,1972,0,98034,47.7314,-122.237,1960,13.01768851,337.77777777777777,0,pink
16506,376000,2,1.0,880,2400,0,0,3,6,760,120,1918,0,98118,47.5643,-122.275,1180,7.179288142,427.27272727272725,0,pink
16507,425000,4,1.5,1620,7875,0,0,3,7,1620,0,1956,0,98008,47.6041,-122.126,1890,23.20439936,262.34567901234567,0,pink
16508,1180000,3,1.75,1610,7200,0,0,3,8,1090,520,1973,0,98112,47.6279,-122.287,3790,5.398701464,732.9192546583851,1,purple
16509,187000,3,2.5,1730,1803,0,0,3,7,1730,0,2005,0,98166,47.4648,-122.335,1190,8.666394426,108.09248554913295,0,pink
16510,710000,2,1.5,1640,4080,0,0,5,7,1540,100,1916,0,98105,47.6624,-122.325,1880,3.266817161,432.9268292682927,3,dark purple
16511,585000,3,1.75,1840,7350,0,0,3,8,1370,470,1974,0,98033,47.6729,-122.166,1920,19.11531744,317.9347826086956,3,dark purple
16512,1400000,5,4.0,4700,22326,0,0,3,11,4700,0,2002,0,98006,47.5417,-122.111,4730,25.20167138,297.8723404255319,1,purple
16513,1980000,4,3.5,4500,44384,0,0,3,12,3340,1160,1990,0,98004,47.6323,-122.192,2540,15.91503415,440.0,1,purple
16514,250000,3,1.75,1780,35233,0,0,4,8,1420,360,1979,0,98001,47.2949,-122.269,1950,20.12473035,140.4494382022472,0,pink
16515,950000,4,2.75,3800,12200,0,3,4,10,3800,0,1986,0,98006,47.5689,-122.156,3710,20.01826488,250.0,3,dark purple
16516,725000,3,2.5,2980,16996,0,0,3,10,2980,0,1992,0,98075,47.595,-122.016,2980,35.44462996,243.28859060402684,3,dark purple
16517,505000,4,2.5,2780,6369,0,0,3,8,1590,1190,1978,0,98034,47.7284,-122.216,2170,14.93550816,181.6546762589928,0,pink
16518,90000,1,1.0,560,4120,0,0,3,4,560,0,1947,0,98106,47.5335,-122.348,980,4.815599792,160.71428571428572,0,pink
16519,400000,4,2.0,2060,3060,0,0,3,7,2060,0,1968,0,98118,47.5631,-122.285,1630,6.198864898,194.1747572815534,0,pink
16520,407000,3,1.0,1140,7785,0,0,3,8,1140,0,1954,0,98177,47.709,-122.363,2080,6.653527961,357.0175438596491,0,pink
16521,651000,3,1.5,1890,4400,0,0,5,7,1890,0,1919,0,98105,47.6662,-122.326,1620,3.448407937,344.44444444444446,3,dark purple
16522,485000,3,2.25,2090,7450,0,0,3,7,1350,740,1978,0,98155,47.7598,-122.303,1740,9.547219464,232.05741626794259,0,pink
16523,460000,4,2.75,3460,13168,0,0,4,8,3460,0,1932,1986,98022,47.2046,-121.996,1500,44.66967141,132.9479768786127,0,pink
16524,369000,2,1.0,1320,6135,0,0,4,7,880,440,1942,0,98126,47.5265,-122.379,1050,7.022308293,279.54545454545456,0,pink
16525,355000,2,1.0,1240,27042,0,1,3,6,1000,240,1943,0,98070,47.5026,-122.465,2140,15.85593921,286.2903225806452,0,pink
16526,155000,2,1.0,810,4755,0,0,3,7,810,0,1980,0,98118,47.5313,-122.28,1180,7.687356649,191.35802469135803,0,pink
16527,1000000,3,1.0,1880,5450,0,0,4,8,1880,0,1924,0,98112,47.6453,-122.302,2580,4.178525682,531.9148936170212,3,dark purple
16528,419625,4,2.5,2680,11590,0,0,4,9,2680,0,1988,0,98058,47.4395,-122.163,2580,21.61653846,156.57649253731344,0,pink
16529,435000,3,2.0,2040,6880,0,0,4,7,2040,0,1954,0,98133,47.7601,-122.351,1710,9.082167504,213.23529411764707,0,pink
16530,379000,4,1.75,2180,7876,0,0,4,7,1290,890,1977,0,98056,47.5157,-122.191,1960,16.93602536,173.85321100917432,0,pink
16531,293000,4,2.25,1870,5371,0,0,3,7,1870,0,2009,0,98038,47.3844,-122.036,2380,35.80758856,156.68449197860963,0,pink
16532,592100,4,2.75,2310,7851,0,0,4,8,1790,520,1989,0,98006,47.5473,-122.187,2230,16.8416439,256.32034632034635,3,dark purple
16533,362000,3,1.75,1120,9730,0,0,3,7,1120,0,1944,1989,98011,47.7372,-122.221,2530,14.70725707,323.2142857142857,0,pink
16534,227000,3,1.0,1340,10035,0,0,3,7,1340,0,1959,0,98178,47.4916,-122.254,2090,11.41656664,169.40298507462686,0,pink
16535,335500,3,1.75,1260,8487,0,0,3,7,1260,0,1970,0,98011,47.7664,-122.201,1890,17.50730486,266.26984126984127,0,pink
16536,213000,3,1.75,1200,55321,0,0,5,7,1200,0,1977,0,98010,47.3492,-121.935,1910,47.05041926,177.5,0,pink
16537,338000,5,2.5,2400,4496,0,0,3,7,2400,0,2004,0,98042,47.3692,-122.126,1880,27.25973313,140.83333333333334,0,pink
16538,163500,3,1.0,940,7200,0,0,4,7,940,0,1954,0,98002,47.2979,-122.223,1090,22.33287356,173.93617021276594,0,pink
16539,199988,2,1.0,860,5000,0,0,3,7,860,0,1949,0,98178,47.5005,-122.267,1130,9.966142495,232.54418604651164,0,pink
16540,1190000,3,2.25,2390,7875,0,1,3,10,1980,410,1948,0,98105,47.6515,-122.278,3720,6.75410703,497.907949790795,1,purple
16541,320000,4,2.5,3130,5200,0,0,3,7,3130,0,2005,0,98042,47.3828,-122.098,3020,29.57506191,102.23642172523962,0,pink
16542,450000,6,2.25,3550,11780,0,0,4,8,2960,590,1948,0,98125,47.7218,-122.312,2360,7.079806336,126.7605633802817,0,pink
16543,249900,2,2.0,1470,2541,0,0,3,6,1470,0,2005,0,98038,47.3502,-122.02,1310,38.23305363,170.0,0,pink
16544,223000,2,1.0,910,9869,0,0,3,6,910,0,1957,0,98058,47.4572,-122.184,1480,19.06373464,245.05494505494505,0,pink
16545,631000,4,4.0,2630,59586,0,0,3,7,1470,1160,1963,0,98055,47.4496,-122.209,2230,16.92608363,239.92395437262357,3,dark purple
16546,350000,4,2.25,1780,10416,0,0,5,7,1060,720,1963,0,98055,47.4414,-122.189,1780,19.0543047,196.62921348314606,0,pink
16547,279000,3,1.75,1430,39160,0,0,3,7,900,530,1925,1987,98065,47.5513,-121.801,1430,59.44250874,195.1048951048951,0,pink
16548,310000,5,2.0,2730,7344,0,0,5,7,1510,1220,1962,0,98058,47.4602,-122.171,1730,20.26596628,113.55311355311355,0,pink
16549,185000,2,1.0,900,8000,0,0,4,6,900,0,1954,0,98198,47.4217,-122.317,1240,11.39719662,205.55555555555554,0,pink
16550,445000,3,2.5,1740,22089,0,0,4,8,1130,610,1977,0,98070,47.3948,-122.435,2000,17.01616654,255.7471264367816,0,pink
16551,365000,4,2.5,2905,4874,0,0,3,9,2905,0,2003,0,98031,47.4084,-122.169,2900,21.98015582,125.64543889845095,0,pink
16552,333500,3,1.5,2230,9120,0,0,3,7,1390,840,1959,0,98146,47.5008,-122.358,1420,7.024568846,149.55156950672645,0,pink
16553,385000,3,2.25,1680,8450,0,0,3,8,1340,340,1960,0,98177,47.7575,-122.361,1850,9.222618844,229.16666666666666,0,pink
16554,345000,3,1.5,1240,11200,0,0,4,7,1240,0,1954,0,98006,47.5716,-122.138,1240,21.98842143,278.2258064516129,0,pink
16555,1260000,3,3.0,3230,8625,0,3,3,10,2220,1010,1998,0,98116,47.562,-122.404,2330,8.234044209,390.09287925696594,1,purple
16556,440000,4,2.5,2560,10400,0,0,4,7,1280,1280,1965,0,98027,47.5225,-122.04,1740,33.17621028,171.875,0,pink
16557,444500,3,2.5,2600,4724,0,0,3,7,2600,0,2002,0,98065,47.5359,-121.878,2400,50.96872975,170.96153846153845,0,pink
16558,340000,4,1.0,1200,11834,1,3,3,6,1200,0,1972,0,98070,47.4557,-122.443,1670,15.17146649,283.3333333333333,0,pink
16559,680000,4,1.0,1660,6075,0,0,5,7,1660,0,1915,0,98117,47.6755,-122.403,1810,8.527686492,409.6385542168675,3,dark purple
16560,420000,3,1.75,1140,8558,0,0,4,7,1140,0,1982,0,98033,47.7027,-122.198,1490,16.15058236,368.42105263157896,0,pink
16561,438500,3,2.25,3050,10689,0,0,4,9,3050,0,1988,0,98092,47.3326,-122.201,2697,22.20497243,143.7704918032787,0,pink
16562,109500,2,1.0,800,10625,0,0,3,6,800,0,1942,0,98168,47.496,-122.317,1130,7.086345956,136.875,0,pink
16563,461000,4,2.75,1700,7495,0,0,4,7,1200,500,1964,0,98133,47.7589,-122.354,1650,9.085746292,271.1764705882353,0,pink
16564,968000,4,1.75,2630,9645,0,0,4,9,2630,0,1963,0,98040,47.5459,-122.228,2690,12.46474665,368.0608365019011,3,dark purple
16565,355000,3,1.75,1960,7705,0,0,4,7,980,980,1950,0,98106,47.53,-122.347,1380,4.982234605,181.12244897959184,0,pink
16566,249000,3,1.5,1180,11579,0,0,4,7,1180,0,1962,0,98058,47.4502,-122.089,1780,28.92106954,211.01694915254237,0,pink
16567,256500,5,2.5,1960,7350,0,0,4,7,1360,600,1969,0,98058,47.4368,-122.165,1900,21.49691244,130.8673469387755,0,pink
16568,1810000,5,2.5,4250,20441,0,1,4,11,2490,1760,1984,0,98004,47.6377,-122.211,3620,13.84412205,425.88235294117646,1,purple
16569,269000,3,2.25,1950,8661,0,0,4,8,1950,0,1966,0,98023,47.3127,-122.362,1950,17.97795593,137.94871794871796,0,pink
16570,1350000,4,3.5,3600,5217,0,0,3,9,2720,880,1947,2014,98112,47.6189,-122.286,2270,5.432997182,375.0,1,purple
16571,885000,3,2.25,2060,9552,0,0,4,9,1610,450,1975,0,98040,47.5402,-122.231,2930,12.2589903,429.6116504854369,3,dark purple
16572,455000,3,2.0,1640,9825,0,0,4,7,1090,550,1971,0,98034,47.7244,-122.2,1500,16.42840099,277.4390243902439,0,pink
16573,980000,4,2.5,2730,4800,0,0,5,8,2230,500,1909,0,98119,47.642,-122.358,2190,3.20118535,358.97435897435895,3,dark purple
16574,412500,3,1.75,1530,6300,0,0,3,6,1530,0,1942,2004,98126,47.516,-122.375,920,7.194405296,269.6078431372549,0,pink
16575,740000,4,3.5,3060,4777,0,0,3,9,3060,0,2007,0,98029,47.555,-122.0,3060,37.356682,241.83006535947712,3,dark purple
16576,1300000,4,2.25,2860,5658,0,3,3,10,2130,730,1933,0,98199,47.6395,-122.409,2700,8.445065802,454.54545454545456,1,purple
16577,326000,2,1.5,1030,798,0,0,3,8,1030,0,2008,0,98103,47.6975,-122.34,1020,5.207772649,316.50485436893206,0,pink
16578,568500,4,2.5,2460,4200,0,0,3,8,2460,0,1998,0,98074,47.6041,-122.02,2460,34.99000495,231.09756097560975,3,dark purple
16579,620000,4,2.5,2500,8282,0,0,3,9,2500,0,2013,0,98056,47.5127,-122.169,2500,19.31271186,248.0,3,dark purple
16580,283000,3,1.75,1830,7600,0,0,3,7,1490,340,1947,0,98106,47.5317,-122.351,1300,5.028488041,154.6448087431694,0,pink
16581,875000,6,3.25,2820,4536,0,0,4,8,1930,890,1917,0,98105,47.6688,-122.309,2820,4.488333947,310.2836879432624,3,dark purple
16582,1310000,4,2.25,3750,5000,0,0,5,8,2440,1310,1924,0,98115,47.6747,-122.303,2170,5.191170228,349.3333333333333,1,purple
16583,289950,3,2.5,2070,6145,0,0,3,7,2070,0,2003,0,98092,47.3357,-122.172,2070,24.35270637,140.07246376811594,0,pink
16584,252500,3,2.5,1780,7192,0,0,4,7,1250,530,1974,0,98031,47.4093,-122.173,1870,21.57955481,141.85393258426967,0,pink
16585,376000,4,2.25,2200,6750,0,0,5,8,1480,720,1959,0,98056,47.5215,-122.202,2710,15.66847328,170.9090909090909,0,pink
16586,635700,4,2.5,3240,13978,0,0,3,9,1860,1380,1977,0,98074,47.6298,-122.057,3150,30.89486485,196.2037037037037,3,dark purple
16587,710000,4,2.5,2880,12349,0,0,3,10,2880,0,1996,0,98075,47.5879,-121.973,3490,40.23636636,246.52777777777777,3,dark purple
16588,440000,3,1.75,1570,5120,0,2,3,7,980,590,1947,0,98177,47.7166,-122.365,2420,7.157278859,280.2547770700637,0,pink
16589,439000,3,2.5,3180,7904,0,0,3,8,1810,1370,2006,0,98056,47.489,-122.181,1950,18.54519925,138.0503144654088,0,pink
16590,455000,2,1.5,1310,12196,0,0,3,6,1310,0,1970,0,98052,47.6487,-122.122,2970,23.75422983,347.32824427480915,0,pink
16591,225000,2,1.0,910,9612,0,0,4,7,910,0,1981,0,98058,47.4297,-122.152,1410,22.96881206,247.25274725274724,0,pink
16592,250000,3,1.0,1460,10914,0,0,4,7,1460,0,1959,0,98058,47.4511,-122.173,1490,20.31242403,171.23287671232876,0,pink
16593,585000,4,3.25,3410,34939,0,0,4,9,2470,940,1992,0,98027,47.459,-122.003,2450,37.95345069,171.5542521994135,3,dark purple
16594,685000,3,1.75,2720,4720,0,0,4,7,1580,1140,1925,0,98105,47.6691,-122.29,1660,6.064623711,251.83823529411765,3,dark purple
16595,420000,5,2.75,2280,10319,0,0,3,8,1300,980,1959,0,98177,47.7566,-122.363,2370,9.245521086,184.21052631578948,0,pink
16596,245000,2,1.0,670,1675,0,0,5,6,670,0,1960,0,98144,47.5918,-122.295,1220,4.54750541,365.67164179104475,0,pink
16597,275000,4,2.0,1480,15000,0,0,4,7,1480,0,1957,0,98055,47.4312,-122.196,1450,18.7350499,185.8108108108108,0,pink
16598,270000,3,2.0,2330,8000,0,0,3,7,1390,940,1986,0,98023,47.2958,-122.368,1570,19.08954451,115.87982832618026,0,pink
16599,767250,4,3.0,2170,2500,0,0,3,8,1710,460,1997,0,98115,47.6742,-122.303,2170,5.169361357,353.57142857142856,3,dark purple
16600,229000,3,2.0,1760,9900,0,0,4,7,1760,0,1943,0,98166,47.4783,-122.338,1190,7.872526469,130.11363636363637,0,pink
16601,400000,3,1.0,1240,4000,0,0,3,8,1240,0,1928,2000,98106,47.5467,-122.359,1200,4.662924586,322.5806451612903,0,pink
16602,2200000,5,3.25,5210,35765,0,4,5,10,4940,270,1911,0,98136,47.5463,-122.397,2590,7.916501125,422.26487523992324,2,medium purple
16603,665000,5,2.0,2800,17788,0,0,4,8,1400,1400,1963,0,98033,47.6719,-122.163,1760,19.43145725,237.5,3,dark purple
16604,500000,4,2.25,2060,44431,0,0,3,7,2060,0,1988,0,98077,47.744,-122.046,2160,33.05651781,242.71844660194174,0,pink
16605,355500,5,2.0,2360,19899,0,0,4,7,2360,0,1968,0,98010,47.3299,-122.046,1860,36.14586416,150.635593220339,0,pink
16606,369000,4,2.5,2370,6557,0,0,3,9,2370,0,1998,0,98042,47.423,-122.155,2370,22.86531472,155.69620253164558,0,pink
16607,338500,2,1.0,720,6050,0,0,2,5,720,0,1951,0,98125,47.7259,-122.29,1480,8.466943667,470.1388888888889,0,pink
16608,256000,3,1.0,950,4000,0,0,3,7,780,170,1949,0,98118,47.5232,-122.284,1230,7.65860571,269.4736842105263,0,pink
16609,470000,3,2.5,1980,9725,0,0,3,8,1980,0,1994,0,98045,47.4856,-121.802,2070,59.68574953,237.37373737373738,0,pink
16610,675000,3,2.5,2540,7680,0,1,4,9,2540,0,1940,2001,98177,47.7175,-122.364,2490,7.153065271,265.748031496063,3,dark purple
16611,369950,4,2.75,2760,7533,0,0,3,8,1400,1360,1997,0,98042,47.371,-122.108,2340,28.9280069,134.03985507246378,0,pink
16612,615000,5,3.5,2950,7980,0,3,3,9,2350,600,2005,0,98065,47.5339,-121.858,2950,53.19445994,208.47457627118644,3,dark purple
16613,1200000,5,3.0,3640,28531,0,0,3,10,3640,0,1996,0,98006,47.5502,-122.13,3330,23.03591844,329.6703296703297,1,purple
16614,950000,3,1.75,2150,3503,0,0,3,8,1870,280,1921,0,98112,47.6285,-122.303,3920,3.678583527,441.86046511627904,3,dark purple
16615,799500,4,2.5,2760,5750,0,0,3,8,2760,0,1993,0,98112,47.627,-122.303,2760,3.653662144,289.67391304347825,3,dark purple
16616,187000,2,1.0,840,11600,0,0,3,6,840,0,1952,0,98168,47.492,-122.302,1610,7.926008631,222.61904761904762,0,pink
16617,598000,5,2.25,2890,12478,0,0,3,9,2890,0,1977,0,98074,47.6295,-122.052,2570,31.4498224,206.92041522491348,3,dark purple
16618,429950,3,2.25,2060,10160,0,0,4,8,1340,720,1967,0,98155,47.7712,-122.285,2320,11.03123107,208.7135922330097,0,pink
16619,347950,5,2.25,1700,13500,0,0,4,7,1700,0,1962,0,98059,47.4611,-122.067,1810,31.05071701,204.6764705882353,0,pink
16620,851000,3,2.5,3560,107290,0,0,3,10,3560,0,1987,0,98053,47.6652,-122.049,3660,31.92805853,239.04494382022472,3,dark purple
16621,205000,3,1.0,1210,10185,0,0,3,6,1210,0,1957,0,98146,47.4873,-122.345,1320,7.41888277,169.4214876033058,0,pink
16622,225000,3,2.25,1590,9200,0,0,4,7,1110,480,1979,0,98092,47.2917,-122.184,1880,25.27176887,141.50943396226415,0,pink
16623,705000,4,2.25,2620,10536,0,0,3,8,1520,1100,1979,0,98075,47.5847,-122.075,2760,28.9127226,269.08396946564886,3,dark purple
16624,535000,5,2.5,3190,6178,0,0,3,8,3190,0,2003,0,98059,47.5104,-122.154,2480,20.94748208,167.7115987460815,3,dark purple
16625,222500,3,2.0,1450,9044,0,0,3,7,1450,0,1990,0,98022,47.1955,-121.987,1450,45.80149173,153.44827586206895,0,pink
16626,313500,2,1.5,1270,1282,0,0,3,8,1000,270,2006,0,98106,47.5581,-122.363,1270,4.433954582,246.8503937007874,0,pink
16627,632000,3,2.25,2730,7521,0,2,3,9,2730,0,1992,0,98011,47.7704,-122.196,2700,18.10466842,231.5018315018315,3,dark purple
16628,467000,3,2.0,1840,3432,0,0,3,7,1840,0,2012,0,98155,47.7368,-122.295,1280,8.705802069,253.80434782608697,0,pink
16629,339000,3,2.25,1970,7210,0,0,4,8,1380,590,1978,0,98030,47.3821,-122.171,1970,22.69057395,172.08121827411168,0,pink
16630,712000,3,2.75,3200,6699,0,0,3,9,3200,0,2004,0,98075,47.5884,-121.991,3020,38.23501012,222.5,3,dark purple
16631,335000,3,1.0,1060,10050,0,0,4,7,1060,0,1967,0,98028,47.7355,-122.231,1570,13.70917185,316.0377358490566,0,pink
16632,470000,3,3.25,1740,1693,0,0,3,8,1360,380,2007,0,98116,47.558,-122.382,1130,6.122406029,270.11494252873564,0,pink
16633,367000,3,1.0,810,7000,0,0,3,7,810,0,1968,0,98052,47.6591,-122.134,1820,22.49702592,453.08641975308643,0,pink
16634,440500,3,2.5,2460,4399,0,0,3,7,2460,0,2007,0,98065,47.5415,-121.884,2060,50.2761931,179.0650406504065,0,pink
16635,305000,4,1.0,2100,9288,0,0,4,7,1050,1050,1968,0,98058,47.4558,-122.171,1600,20.38223,145.23809523809524,0,pink
16636,635000,3,1.75,1530,5000,0,2,3,7,1020,510,1948,0,98117,47.6806,-122.36,1530,5.032830482,415.0326797385621,3,dark purple
16637,1020000,3,2.25,1670,4800,0,3,3,8,1670,0,1903,0,98119,47.6356,-122.367,2300,3.894098208,610.7784431137725,3,dark purple
16638,342000,2,2.5,1175,1366,0,0,3,8,740,435,2005,0,98103,47.6962,-122.342,1710,5.161595532,291.06382978723406,0,pink
16639,283000,3,2.25,2130,8800,0,0,3,8,1270,860,1978,0,98030,47.383,-122.168,1960,22.92715007,132.8638497652582,0,pink
16640,430000,4,2.75,2470,50123,0,0,3,8,1280,1190,1978,0,98022,47.2504,-122.0,2200,42.88580716,174.08906882591094,0,pink
16641,245000,4,2.5,1700,4268,0,0,3,7,1700,0,2000,0,98001,47.3303,-122.268,1700,18.22528489,144.11764705882354,0,pink
16642,355500,3,2.5,2600,5540,0,0,3,8,2600,0,2004,0,98038,47.3446,-122.041,2600,36.2532349,136.73076923076923,0,pink
16643,395000,3,1.0,1460,5000,0,0,4,7,1460,0,1934,1960,98115,47.6837,-122.32,1790,4.646798314,270.54794520547944,0,pink
16644,324900,4,2.25,2010,7280,0,0,4,8,2010,0,1988,0,98032,47.3585,-122.286,1660,15.92540644,161.6417910447761,0,pink
16645,660000,3,1.75,1320,5750,0,0,5,7,1320,0,1918,0,98116,47.5848,-122.391,1440,6.449616134,500.0,3,dark purple
16646,570000,3,2.5,3150,20189,0,0,3,10,3150,0,1990,0,98058,47.447,-122.088,2920,29.0887137,180.95238095238096,3,dark purple
16647,552321,3,2.5,1960,8469,0,0,4,8,1960,0,1984,0,98052,47.7236,-122.105,2040,26.40177691,281.7964285714286,3,dark purple
16648,1100000,2,1.75,2050,11900,0,0,4,8,2050,0,1950,0,98004,47.6209,-122.219,2980,12.87492846,536.5853658536586,1,purple
16649,237000,3,1.5,1800,9216,0,0,4,7,1800,0,1950,0,98001,47.2739,-122.249,1400,22.14859337,131.66666666666666,0,pink
16650,402000,2,1.0,1210,5600,0,0,3,7,1210,0,1922,0,98136,47.5322,-122.392,1400,7.898685949,332.2314049586777,0,pink
16651,470000,3,2.25,1830,39165,0,0,5,8,1830,0,1963,0,98027,47.4612,-121.992,2020,39.11306456,256.8306010928962,0,pink
16652,395900,3,1.75,1880,8706,0,0,3,7,940,940,1927,0,98155,47.7362,-122.292,1880,8.849025382,210.58510638297872,0,pink
16653,442000,2,1.75,860,5535,0,0,3,7,860,0,1948,0,98103,47.6901,-122.331,1420,4.750417009,513.953488372093,0,pink
16654,795000,4,2.75,2890,16397,0,0,3,10,2890,0,1997,0,98077,47.7102,-122.072,3170,29.79720716,275.0865051903114,3,dark purple
16655,190500,3,2.0,1390,10155,0,0,3,7,1130,260,1980,0,98003,47.2575,-122.305,1790,21.24410346,137.0503597122302,0,pink
16656,808000,4,2.75,3340,7230,0,0,3,9,3340,0,1996,0,98027,47.549,-122.096,3230,26.78648953,241.91616766467067,3,dark purple
16657,500000,4,2.5,2040,6685,0,0,3,8,2040,0,1998,0,98133,47.7413,-122.354,1890,8.072300104,245.09803921568627,0,pink
16658,775000,4,2.75,3010,15992,0,0,3,11,3010,0,1996,0,98075,47.5895,-121.994,3330,37.89943145,257.4750830564784,3,dark purple
16659,300000,5,1.75,2110,8500,0,0,3,7,1100,1010,1962,0,98133,47.7737,-122.35,2020,9.856168051,142.18009478672985,0,pink
16660,496000,5,1.75,2110,8500,0,0,3,7,1100,1010,1962,0,98133,47.7737,-122.35,2020,9.856168051,235.07109004739337,0,pink
16661,448000,4,2.5,2510,6853,0,2,3,9,2510,0,2006,0,98038,47.3547,-122.003,3400,39.86681952,178.48605577689244,0,pink
16662,645000,2,2.25,2770,11884,0,3,4,8,1570,1200,1969,0,98070,47.5098,-122.474,2310,16.61620546,232.8519855595668,3,dark purple
16663,464600,3,1.75,1120,5500,0,0,4,7,1120,0,1925,0,98136,47.5445,-122.391,1490,7.395524183,414.82142857142856,0,pink
16664,590000,3,1.0,1530,2370,0,0,3,8,1530,0,1901,0,98122,47.6108,-122.303,1310,3.519819441,385.62091503267976,3,dark purple
16665,399000,3,2.5,1800,3300,0,0,3,7,1690,110,2004,0,98118,47.5491,-122.276,1570,7.473750716,221.66666666666666,0,pink
16666,305000,2,1.0,1030,6000,0,0,3,7,1030,0,1925,0,98118,47.5669,-122.283,1510,6.301498849,296.11650485436894,0,pink
16667,478000,3,1.75,1210,6175,0,0,3,7,1210,0,1976,0,98034,47.7291,-122.202,1520,16.34427499,395.0413223140496,0,pink
16668,598800,1,1.0,1090,32010,0,0,4,6,1090,0,1958,0,98014,47.6928,-121.87,1870,51.89547068,549.3577981651376,3,dark purple
